Datum,Standort,Parameter,Intervall,Einheit,Wert,Status
"2021-01-31T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.73,"provisorisch"
"2021-01-31T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",45.96,"provisorisch"
"2021-01-31T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-31T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7432.23,"provisorisch"
"2021-01-31T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",42.69,"provisorisch"
"2021-01-31T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",28.13,"provisorisch"
"2021-01-31T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",38.51,"provisorisch"
"2021-01-31T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",27.37,"provisorisch"
"2021-01-31T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.85,"provisorisch"
"2021-01-31T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",9.97,"provisorisch"
"2021-01-31T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",42.77,"provisorisch"
"2021-01-31T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-31T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.15,"provisorisch"
"2021-01-31T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.38,"provisorisch"
"2021-01-31T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.85,"provisorisch"
"2021-01-31T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",44.41,"provisorisch"
"2021-01-31T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",60.74,"provisorisch"
"2021-01-31T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.99,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.18,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",19.24,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",7.86,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",24.73,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",39.17,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",7.57,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.13,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",59.24,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-01T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11148.44,"provisorisch"
"2021-02-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",19.89,"provisorisch"
"2021-02-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.99,"provisorisch"
"2021-02-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",24.26,"provisorisch"
"2021-02-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",41.58,"provisorisch"
"2021-02-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",7.14,"provisorisch"
"2021-02-01T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.68,"provisorisch"
"2021-02-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",62.65,"provisorisch"
"2021-02-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8795.96,"provisorisch"
"2021-02-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",59.47,"provisorisch"
"2021-02-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",44.8,"provisorisch"
"2021-02-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",45.04,"provisorisch"
"2021-02-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",26.16,"provisorisch"
"2021-02-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.99,"provisorisch"
"2021-02-01T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.35,"provisorisch"
"2021-02-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",52.51,"provisorisch"
"2021-02-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.31,"provisorisch"
"2021-02-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.42,"provisorisch"
"2021-02-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",14.1,"provisorisch"
"2021-02-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",49.84,"provisorisch"
"2021-02-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",64.06,"provisorisch"
"2021-02-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.04,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.15,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.25,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.42,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.01,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",47.04,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",6.88,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.35,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",62.89,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-02T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8652.89,"provisorisch"
"2021-02-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",17.73,"provisorisch"
"2021-02-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.29,"provisorisch"
"2021-02-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.66,"provisorisch"
"2021-02-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",47.13,"provisorisch"
"2021-02-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.9,"provisorisch"
"2021-02-02T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.35,"provisorisch"
"2021-02-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",64.8,"provisorisch"
"2021-02-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-02T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7404.41,"provisorisch"
"2021-02-02T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",43.81,"provisorisch"
"2021-02-02T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",32.14,"provisorisch"
"2021-02-02T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",34.49,"provisorisch"
"2021-02-02T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",33.93,"provisorisch"
"2021-02-02T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",7.7,"provisorisch"
"2021-02-02T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.08,"provisorisch"
"2021-02-02T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",57.09,"provisorisch"
"2021-02-02T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-02T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.48,"provisorisch"
"2021-02-02T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.48,"provisorisch"
"2021-02-02T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",10.11,"provisorisch"
"2021-02-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",53.9,"provisorisch"
"2021-02-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",67.14,"provisorisch"
"2021-02-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.1,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.13,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.47,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.43,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.44,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",43.76,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",6.63,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.96,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",70.71,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-03T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9566.62,"provisorisch"
"2021-02-03T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",20.72,"provisorisch"
"2021-02-03T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",10.79,"provisorisch"
"2021-02-03T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",23.09,"provisorisch"
"2021-02-03T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",41.31,"provisorisch"
"2021-02-03T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.28,"provisorisch"
"2021-02-03T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.36,"provisorisch"
"2021-02-03T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",68.49,"provisorisch"
"2021-02-03T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-03T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10993.11,"provisorisch"
"2021-02-03T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",59.1,"provisorisch"
"2021-02-03T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",47.29,"provisorisch"
"2021-02-03T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",40.52,"provisorisch"
"2021-02-03T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",30.27,"provisorisch"
"2021-02-03T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",7.97,"provisorisch"
"2021-02-03T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.12,"provisorisch"
"2021-02-03T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",67.27,"provisorisch"
"2021-02-03T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-03T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.18,"provisorisch"
"2021-02-03T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.88,"provisorisch"
"2021-02-03T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.31,"provisorisch"
"2021-02-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",52.6,"provisorisch"
"2021-02-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",76.82,"provisorisch"
"2021-02-03T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.26,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.29,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",41.87,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",23.71,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",43.72,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",22.6,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",10.95,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.74,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",76.11,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-04T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",21877.98,"provisorisch"
"2021-02-04T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",54.9,"provisorisch"
"2021-02-04T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",35.16,"provisorisch"
"2021-02-04T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",51.08,"provisorisch"
"2021-02-04T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",19.03,"provisorisch"
"2021-02-04T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",11.43,"provisorisch"
"2021-02-04T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.16,"provisorisch"
"2021-02-04T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",76.89,"provisorisch"
"2021-02-04T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-04T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",21824.38,"provisorisch"
"2021-02-04T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",73.17,"provisorisch"
"2021-02-04T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",54.95,"provisorisch"
"2021-02-04T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",55.68,"provisorisch"
"2021-02-04T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",17.61,"provisorisch"
"2021-02-04T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",11.04,"provisorisch"
"2021-02-04T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",8.26,"provisorisch"
"2021-02-04T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",72.97,"provisorisch"
"2021-02-04T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-04T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.17,"provisorisch"
"2021-02-04T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.74,"provisorisch"
"2021-02-04T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.16,"provisorisch"
"2021-02-04T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",50.18,"provisorisch"
"2021-02-04T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",78.43,"provisorisch"
"2021-02-04T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.37,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.38,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",51.52,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",34.49,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",45.64,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",6.98,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",22.37,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",12.88,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",28.27,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-05T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",20821.94,"provisorisch"
"2021-02-05T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",61.15,"provisorisch"
"2021-02-05T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",44.63,"provisorisch"
"2021-02-05T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",48.51,"provisorisch"
"2021-02-05T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",7.8,"provisorisch"
"2021-02-05T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.5,"provisorisch"
"2021-02-05T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.39,"provisorisch"
"2021-02-05T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",26.19,"provisorisch"
"2021-02-05T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-05T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",20334.92,"provisorisch"
"2021-02-05T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",80.9,"provisorisch"
"2021-02-05T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",66.81,"provisorisch"
"2021-02-05T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",52.28,"provisorisch"
"2021-02-05T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",6.1,"provisorisch"
"2021-02-05T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",19.02,"provisorisch"
"2021-02-05T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.25,"provisorisch"
"2021-02-05T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",24.2,"provisorisch"
"2021-02-05T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-05T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",15.44,"provisorisch"
"2021-02-05T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",5.41,"provisorisch"
"2021-02-05T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",21.24,"provisorisch"
"2021-02-05T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",31.05,"provisorisch"
"2021-02-05T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",49.01,"provisorisch"
"2021-02-05T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.37,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.37,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",38.06,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",24.6,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",35.07,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",2.38,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",25.82,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",17.83,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",5.93,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-06T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17540.63,"provisorisch"
"2021-02-06T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",57.47,"provisorisch"
"2021-02-06T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",46.05,"provisorisch"
"2021-02-06T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",39.3,"provisorisch"
"2021-02-06T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",3.01,"provisorisch"
"2021-02-06T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",26.36,"provisorisch"
"2021-02-06T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",18.29,"provisorisch"
"2021-02-06T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",4.19,"provisorisch"
"2021-02-06T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-06T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",20235.65,"provisorisch"
"2021-02-06T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",52.39,"provisorisch"
"2021-02-06T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",41.32,"provisorisch"
"2021-02-06T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.84,"provisorisch"
"2021-02-06T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",1.9,"provisorisch"
"2021-02-06T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",23.6,"provisorisch"
"2021-02-06T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",20.86,"provisorisch"
"2021-02-06T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",4.42,"provisorisch"
"2021-02-06T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-06T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",18.13,"provisorisch"
"2021-02-06T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",6.54,"provisorisch"
"2021-02-06T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",24.64,"provisorisch"
"2021-02-06T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",11.79,"provisorisch"
"2021-02-06T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",34.72,"provisorisch"
"2021-02-06T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.2,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.25,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",15.56,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",7.43,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",18.37,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",26.11,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.51,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.87,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",66.61,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-07T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7385.75,"provisorisch"
"2021-02-07T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",25.04,"provisorisch"
"2021-02-07T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",16.19,"provisorisch"
"2021-02-07T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",23.05,"provisorisch"
"2021-02-07T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",24.45,"provisorisch"
"2021-02-07T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",17.8,"provisorisch"
"2021-02-07T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.28,"provisorisch"
"2021-02-07T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",59.66,"provisorisch"
"2021-02-07T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-07T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9752.71,"provisorisch"
"2021-02-07T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.84,"provisorisch"
"2021-02-07T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",21.77,"provisorisch"
"2021-02-07T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",27.51,"provisorisch"
"2021-02-07T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",20.17,"provisorisch"
"2021-02-07T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.64,"provisorisch"
"2021-02-07T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.21,"provisorisch"
"2021-02-07T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",50.41,"provisorisch"
"2021-02-07T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-02-07T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.52,"provisorisch"
"2021-02-07T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.79,"provisorisch"
"2021-02-07T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.94,"provisorisch"
"2021-02-07T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",34.24,"provisorisch"
